annee;patho_niv1;patho_niv2;patho_niv3;top;cla_age_5;sexe;region;dept;ntop;npop;prev;niveau_prioritaire;libelle_classe_age;libelle_sexe;tri
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;75;33;3030;24070;12.589;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;75;40;1220;8280;14.676;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;76;31;2310;18220;12.702;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;76;32;530;3940;13.545;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;76;34;2750;21230;12.966;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;76;65;640;4610;13.951;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;84;3;730;6750;10.828;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;84;74;1260;11620;10.8;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;84;999;15270;127660;11.963;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;93;13;4760;34690;13.735;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;93;6;2680;22330;12.008;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;93;84;1340;10500;12.763;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;93;999;12480;98090;12.721;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;1;99;999;129270;1019260;12.682;1,2,3;de 75 à 79 ans;hommes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;1;971;550;7850;7.017;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;6;976;60;550;10.708;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;11;75;3890;37850;10.283;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;11;95;1650;15010;11.014;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;11;999;17800;170980;10.413;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;24;28;720;7610;9.476;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;27;21;860;9950;8.621;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;27;25;910;9800;9.293;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;27;70;460;4640;9.965;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;27;90;250;2410;10.419;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;28;27;1030;10210;10.105;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;28;61;600;5890;10.095;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;28;999;6360;61750;10.3;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;32;80;1090;10070;10.855;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;32;999;9920;91810;10.809;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;44;52;330;3530;9.196;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;44;57;2040;18170;11.208;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;52;72;820;10830;7.538;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;52;85;1320;14660;9.026;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;53;56;1520;16260;9.349;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;75;19;510;5620;9.042;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;75;33;2960;29290;10.12;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;75;40;1130;9690;11.666;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;75;64;1800;15480;11.609;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;75;79;590;7260;8.101;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;75;86;660;8130;8.08;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;76;32;410;4460;9.166;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;76;34;2640;25040;10.543;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;76;65;640;5600;11.349;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;76;66;1180;12240;9.618;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;76;81;770;8660;8.836;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;76;9;340;3460;9.792;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;84;15;390;3440;11.221;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;84;26;950;11080;8.574;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;84;3;690;8370;8.241;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;84;43;420;4740;8.792;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;84;73;630;8680;7.303;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;93;13;4780;42190;11.337;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;93;6;2670;27930;9.56;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;94;2A;370;3310;11.027;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;94;2B;380;3700;10.273;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;2;99;999;119520;1227100;9.74;1,2,3;de 75 à 79 ans;femmes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;11;75;7120;67300;10.577;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;11;77;4220;34630;12.172;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;11;93;4240;32520;13.043;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;24;36;1010;9740;10.314;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;24;41;1360;12820;10.601;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;24;999;9490;93710;10.129;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;27;21;1830;18440;9.926;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;27;58;990;9210;10.709;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;27;71;2440;23310;10.48;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;27;89;1640;12710;12.907;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;27;90;580;4410;13.101;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;28;76;5030;39940;12.602;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;28;999;13480;112280;12.002;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;32;80;2460;18250;13.471;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;44;10;1060;10710;9.918;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;44;55;790;6030;13.035;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;44;67;3850;35670;10.801;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;52;85;2800;27360;10.217;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;53;22;2980;24490;12.186;1,2,3;de 75 à 79 ans;tous sexes;10.0
2020;Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);Maladies respiratoires chroniques (hors mucoviscidose);RES_CAT_EXC;75-79;9;53;29;3620;32990;10.969;1,2,3;de 75 à 79 ans;tous sexes;10.0
